鄉鎮市區,村里,納稅單位,合計,營利所得,執行業務所得,薪資所得,利息所得,租賃及權利金,財產交易所得,機會中獎所得,股利所得,退職所得,其他所得,稿費所得,申報大於歸戶,薪資淨所得,按薪資淨所得計算之綜合所得,稿費收入
三峽區,安坑里,319,199944,3301,1962,159684,7105,5459,1651,241,17361,0,2540,126,516,119614,159748,727
三峽區,竹崙里,473,273229,6141,2294,206372,11149,12070,405,201,28895,81,3072,256,2291,153008,219464,873
三峽區,金圳里,113,65846,1343,937,52866,948,2335,0,18,6539,0,623,0,236,39981,52961,0
三峽區,五寮里,152,83611,2677,391,68725,3351,1081,477,85,5509,11,1297,0,7,51274,66159,123
三峽區,插角里,157,129817,1288,1,95254,4922,6900,440,77,18735,8,1536,0,656,76695,111258,85
三峽區,有木里,109,73184,2215,1226,45006,3307,2430,0,25,18118,0,707,0,150,33382,61561,0
三峽區,安溪里,1940,1499190,18023,9600,1277986,43297,17792,2271,2302,110858,66,13682,5,3308,1018942,1240146,1598
三峽區,中正里,1303,871094,12486,8265,749448,18885,12884,3052,954,55734,0,7044,0,2340,579720,700816,277
三峽區,介壽里,1540,1055600,17925,8572,810421,33128,16472,1769,933,136788,402,23491,0,5700,613522,858701,222
三峽區,二鬮里,893,615385,10527,6440,528910,15177,7053,2618,1183,30768,880,9528,0,2300,414231,500705,315
三峽區,龍恩里,1509,1601442,12284,16318,1329481,54111,14274,14409,4090,128458,629,18316,1198,7874,1136954,1409145,5802
三峽區,龍學里,3694,4332702,33689,44792,3495112,143484,68804,44388,5967,420405,6086,50424,2500,17052,3016382,3853770,10104
三峽區,其他,23,20543,297,324,9253,1333,2208,1449,6,5161,0,47,0,465,7039,18329,2
三峽區,合計,26968,21719360,296060,225073,17627953,695231,378929,156115,29562,1938319,15860,243022,5671,107565,14218511,18309934,31116
鶯歌區,東鶯里,286,216791,2727,1155,169043,11779,3346,561,203,23332,0,2311,0,2333,135614,183362,328
鶯歌區,西鶯里,713,534098,7449,4208,423958,20906,10045,784,1025,55239,0,9210,0,1272,337016,446985,299
鶯歌區,南鶯里,1654,1335915,20718,20340,1076369,60067,31142,4561,954,105864,360,10112,12,5416,865352,1124945,1082
鶯歌區,北鶯里,1223,1098450,9384,11677,927615,28827,6095,2257,1201,84218,474,13987,669,12045,763192,933960,2703
鶯歌區,中鶯里,297,219177,2111,3144,179976,11080,3625,905,233,15193,104,1882,8,915,144061,183262,222
鶯歌區,建德里,160,103587,1147,1029,80694,1629,1390,6053,87,10595,0,696,0,267,60940,83834,0
鶯歌區,同慶里,500,389110,10017,5870,296419,13282,10047,1431,811,41555,0,3873,0,5804,234194,326885,272
鶯歌區,南靖里,1032,704794,12647,8241,568281,22734,14519,1183,746,70599,248,3974,539,1084,437006,573519,1364
鶯歌區,尖山里,1955,1391813,29934,14619,1161102,34911,15640,2636,1646,118900,207,9583,49,2586,900988,1131698,737
鶯歌區,二橋里,2041,1413798,31687,9597,1211142,33497,16496,3103,1502,90401,247,13380,6,2739,942257,1144908,965
鶯歌區,二甲里,264,169479,1803,2074,142855,3611,3931,158,285,12928,0,1434,0,400,109541,136165,234
鶯歌區,東湖里,85,57329,6131,577,45585,1425,633,127,19,2579,0,253,0,0,35791,47535,13
鶯歌區,中湖里,1713,1101077,13834,12150,933287,29656,8868,975,1294,82430,0,15613,755,2215,711753,879543,2117
鶯歌區,鳳鳴里,1395,914496,23157,6428,775344,26610,9930,1395,890,60076,0,9379,0,1288,595390,735080,313
鶯歌區,永昌里,2530,1806914,39757,26354,1500868,47104,18753,4038,2625,144108,587,18622,176,3923,1162856,1468894,1108
鶯歌區,永吉里,1520,950317,14539,6996,838674,20962,7285,1477,1647,47959,122,8196,216,2243,641814,753336,638
鶯歌區,鳳福里,1246,786550,13760,8622,676245,23562,7529,590,1290,40900,0,11903,0,2148,516947,627247,554
鶯歌區,大湖里,1612,1143626,24941,5682,966684,38227,12230,1879,1284,66762,1287,17883,119,6648,760371,937313,753
鶯歌區,建國里,1873,1273848,18404,20193,1087059,34508,13277,2214,9064,73226,197,10588,202,4916,845994,1032844,1100
鶯歌區,鳳祥里,1419,947116,12500,13242,810971,24798,9496,888,937,58324,283,10679,0,4998,627701,763846,293
鶯歌區,其他,5,2696,0,0,2413,108,3,0,0,165,0,7,0,0,1580,1863,0
鶯歌區,合計,23523,16560982,296649,182198,13874585,489285,204281,37216,27743,1205352,4117,173566,2750,63240,10830358,13517023,15094
樹林區,樹東里,385,296137,4002,1339,194102,15883,26424,2273,355,48272,0,1802,0,1685,153656,256107,179
樹林區,彭厝里,1534,1048931,9631,6370,895465,30640,12748,2362,646,82589,16,7174,0,1289,686687,840153,386
樹林區,樹西里,1741,1658600,10065,25242,1195685,74681,43513,6868,1087,283038,405,14715,162,3140,983116,1446032,2005
樹林區,坡內里,443,303286,15616,1492,227990,7845,7226,1482,207,37239,0,2317,226,1645,172188,247482,586
樹林區,樹北里,313,252610,2705,8598,166390,15346,20931,1246,186,32928,78,1483,656,2065,134686,220484,1289
樹林區,潭底里,1246,922781,17928,10841,701934,43482,28563,2014,2473,107630,0,6749,12,1155,547528,768385,363
樹林區,󿾵寮里,1374,900059,23683,10412,745269,21805,9480,2038,950,75874,1717,7011,20,1802,567090,721910,831
樹林區,三多里,1273,818664,20727,6883,598396,27120,21797,3193,777,130852,69,6683,28,2140,443522,663762,449
樹林區,東山里,1106,775893,18429,6797,529012,22092,29806,2496,2300,158797,0,5304,43,816,389567,636448,558
樹林區,西山里,9,3815,121,0,3424,165,14,0,0,58,0,24,0,10,2439,2831,0
樹林區,樂山里,430,304878,3260,2435,236515,14911,3124,381,786,40724,0,2077,0,664,181865,250227,89
樹林區,東園里,477,381525,8031,4953,252930,13629,18404,3593,281,76744,0,1653,0,1307,194114,322708,53
樹林區,西園里,487,330854,7428,1314,249889,12493,11141,875,194,43739,0,1945,279,1557,187506,268292,755
樹林區,南園里,4057,4533288,55616,68770,3614370,129214,72083,45361,10432,461414,6211,51200,1664,16954,3079711,3998562,8060
樹林區,北園里,656,477292,18851,2573,336746,16641,18989,1407,271,74824,266,5366,0,1358,251751,392623,165
樹林區,柑園里,2743,3356428,22476,52948,2501741,104630,64216,35003,2730,513715,6373,36943,1519,14133,2138193,2992649,7813
樹林區,樹南里,1315,1098440,10696,16725,875085,39396,13985,2027,1161,129615,603,5863,115,3169,701269,924598,868
樹林區,樹德里,1167,886140,9740,11033,701522,40264,12995,2095,693,100061,444,4782,0,2512,559192,743993,533
樹林區,樹人里,1060,876417,11683,7497,655854,35657,9572,1440,923,147174,0,5560,108,950,520984,741440,771
樹林區,保安里,1960,1501596,25101,21443,1214191,57724,22226,3417,3856,134372,209,15458,496,3104,975783,1263187,1501
樹林區,三福里,1159,730988,8699,4941,609317,26782,8877,1042,327,63873,0,5887,235,1008,469192,591149,1126
樹林區,三興里,1153,714245,10120,4838,601289,20391,9711,2522,638,54376,0,7788,0,2572,451128,564212,63
樹林區,大同里,998,788114,12058,9263,635382,30152,10001,2209,719,80204,145,7017,126,839,503002,655615,594
樹林區,彭福里,1480,1078801,13081,10116,917279,31780,9492,2066,719,81761,100,10580,0,1829,722530,884052,709
樹林區,東陽里,1786,1256577,18486,9622,1089118,35817,10722,1891,880,78780,1029,8617,0,1614,849382,1016884,618
樹林區,東昇里,1437,1061554,19525,12106,846070,33004,19718,5670,1008,114601,101,7173,0,2578,660204,875688,360
樹林區,和平里,1132,751745,14913,5911,602949,25439,15924,3632,619,71608,1,5227,0,5523,467537,616336,272
樹林區,圳福里,1299,881596,11824,7852,741853,25392,18236,2115,1492,63450,100,6430,0,2851,574748,714495,360
樹林區,圳安里,1102,766875,15403,2942,590600,23436,20524,1479,342,103430,293,7390,0,1035,447248,623523,47
樹林區,樹興里,1100,866305,10179,12684,722581,33562,9889,922,579,65273,183,8052,0,2402,582539,726263,343
樹林區,彭興里,1660,1042912,14974,10820,915329,26157,5756,1683,1244,57035,368,7255,0,2290,699771,827355,405
樹林區,文林里,1582,1160713,13127,12534,992042,31657,8810,3982,942,87670,0,6518,0,3429,787891,956562,575
樹林區,光興里,1107,717800,18110,5094,605707,18863,6954,1432,607,53787,0,4416,27,2804,459584,571676,479
樹林區,金寮里,1210,798424,11901,5490,666826,21514,13000,2705,2563,69238,1,3952,92,1140,507441,639038,472
樹林區,中山里,1479,1088584,17263,14431,897292,33899,13952,2972,957,97915,0,8104,0,1800,702811,894103,389
樹林區,山佳里,1694,1214841,33169,10174,1019666,29464,20762,4072,2085,83720,467,8604,404,2254,791576,986543,1563
樹林區,育英里,926,780656,8546,17728,599310,34288,15825,1166,732,86696,117,14113,609,1528,485218,666396,1759
樹林區,樹福里,1191,1309592,95563,20253,859615,55157,47254,9795,958,202911,525,10576,127,6856,713116,1163068,1342
樹林區,中華里,953,675743,6640,8887,583248,13016,8834,1216,518,48045,253,3943,0,1142,457608,550109,178
樹林區,太順里,828,525544,6387,1619,462358,12618,3923,1383,433,32838,0,2645,0,1339,355800,419148,165
樹林區,圳民里,813,566224,9875,5460,439537,17759,13622,896,587,74082,0,2283,0,2122,331598,458285,51
樹林區,圳生里,639,382699,13559,1093,253829,19155,19407,653,144,70195,0,3555,0,1109,175362,304232,35
樹林區,三龍里,727,506265,12937,5982,337999,20820,18399,1856,477,104113,0,2438,0,1245,249360,418950,161
樹林區,其他,15,14963,1624,958,8414,501,114,38,22,3025,0,268,0,0,6491,13041,0
樹林區,合計,51246,40409391,693753,468464,31894119,1344241,776944,176967,49899,4528286,20072,336937,6947,112762,25321986,33838597,39321
中和區,中原里,1683,1396565,28102,13895,1064005,47620,68169,6231,1895,145927,163,15673,247,4639,847879,1181045,1980
中和區,平河里,3042,2741562,23396,34246,2208222,82503,57768,9219,2233,286246,265,22866,1107,13493,1813388,2347414,4544
中和區,力行里,2044,1942593,14931,24054,1629770,77782,19677,5241,1607,141943,711,22290,678,3908,1364785,1677346,3186
中和區,枋寮里,1108,915712,9912,12065,743048,43147,21924,7886,826,61263,1081,9310,31,5218,611069,784217,1915
中和區,廟美里,1446,1161491,5547,17050,912177,50062,40324,3612,921,108571,715,16966,692,4854,741036,990881,2479
中和區,瓦󼍕里,1650,1471577,12483,17643,1188431,50831,19218,8710,1218,156050,238,10356,262,6138,988482,1271993,2161
中和區,積穗里,2780,2437053,29886,29177,1959835,79142,62307,8739,3247,228740,1834,26611,1872,5663,1610046,2087235,5413
中和區,瑞穗里,749,619048,3799,4063,505775,26150,12408,2425,533,56575,266,5206,241,1607,413087,526276,1912
中和區,灰󼍕里,157,113656,1035,413,93211,3941,3613,73,49,10844,0,351,0,125,73943,94387,104
中和區,錦和里,1745,1610035,20201,19321,1239675,44208,29062,5639,1034,231701,3205,10154,833,5000,1012378,1382778,3873
中和區,內南里,1507,1083915,13880,11604,914816,37401,13702,3674,1117,76022,1730,7485,99,2384,730312,899347,1314
中和區,外南里,1356,1090974,9435,19708,927822,37843,9055,3075,973,68831,652,9270,469,3842,763307,926648,1724
中和區,頂南里,985,832944,5206,6713,695578,31930,7269,2169,983,74430,335,5901,2,2429,572025,710481,511
中和區,橫路里,86,51777,1921,237,38410,1382,3410,253,114,5822,0,174,0,53,28456,41823,35
中和區,連和里,842,807367,9373,13664,616753,34113,19091,3584,815,100237,86,6958,383,2312,516716,707302,2192
中和區,漳和里,1118,1036234,13429,25230,792041,52718,20149,3364,3865,108283,382,11581,660,4532,661632,905507,2475
中和區,秀山里,1439,1153517,6226,10517,964598,55177,9875,2000,887,85990,4838,9059,647,3703,788338,977702,3081
中和區,員山里,2004,1712446,28326,14979,1390203,65356,31634,4615,1687,154282,484,16059,172,4650,1136093,1458626,1585
中和區,安樂里,1302,1449352,18354,23115,1102096,86730,24756,4909,1181,167425,607,13018,1050,6112,944057,1291399,4155
中和區,壽德里,1338,1132158,8970,10493,955466,46217,10958,5200,1394,80442,1684,8331,932,2071,784548,961122,2796
中和區,新南里,2746,2915623,20741,50068,2423023,122054,25977,6410,2377,204864,3711,39649,414,16337,2066751,2559705,5268
中和區,崇南里,1350,1167993,8319,17069,975350,47310,13023,3883,841,86391,1406,11137,506,2757,808662,1001542,2656
中和區,東南里,1170,890276,3923,13036,721450,66908,10757,3989,609,58705,950,8041,319,1591,590290,759116,2345
中和區,秀明里,1642,1620780,10551,30779,1231350,111469,33647,11486,1779,141359,3056,24460,3636,17209,1044590,1433777,8758
中和區,安平里,1975,2203850,9478,48117,1725392,124156,52309,10530,2759,188126,2052,24442,1219,15272,1497882,1976879,6946
中和區,景平里,1908,1758760,13320,32297,1432830,69424,23620,14974,2175,116616,233,43380,534,9357,1204039,1529750,3927
中和區,嘉穗里,897,637149,4888,8840,539862,25900,8986,1417,636,40271,246,4517,299,1289,431304,528592,1647
中和區,景安里,1600,1382060,10517,14680,1139863,60561,30704,4762,956,101562,562,13519,425,3949,944555,1186830,2843
中和區,連城里,2066,1822796,16521,14688,1495627,92905,24126,7553,1574,141625,1261,22714,299,3903,1243286,1570127,2651
中和區,福美里,1398,1033650,10283,11907,848477,46806,11079,2208,837,92698,928,6117,79,2230,679782,865586,1041
中和區,安和里,1127,1133974,5275,12179,934697,55120,11706,6267,1092,87667,747,13923,43,5259,800115,999391,1523
中和區,中安里,1645,1824347,8130,41767,1406301,104341,51857,7440,1351,167650,4870,19032,709,10900,1218187,1636587,4312
中和區,泰安里,1152,981503,9122,13294,760238,51805,21614,4126,807,99599,4297,7196,79,9325,626005,848150,1635
中和區,華南里,1487,1286789,17443,11974,1068575,49692,10868,22206,1306,83301,300,15091,281,5750,881853,1099982,1511
中和區,秀峰里,1431,1208856,12274,39002,1008761,47389,10191,2998,1378,70317,220,11877,916,3533,836722,1037010,2900
中和區,秀水里,1116,769869,7357,11577,651337,38911,6507,1887,1003,38451,0,9511,1456,1873,523280,641780,4228
中和區,景南里,940,712294,6979,6359,580013,36592,11918,1736,613,48505,3475,8951,308,6843,471781,604062,1490
中和區,復興里,1631,1226752,8052,17041,1041644,58072,10595,4578,1255,67220,1275,11885,726,4409,845697,1031019,3082
中和區,和興里,1435,1382991,16614,7903,1109777,62920,22646,2768,1230,134076,193,18747,939,5179,939173,1212290,3147
中和區,南山里,1848,1929250,11009,13395,1602160,79344,20322,6061,4377,146016,1294,30945,967,13358,1371070,1698092,4756
中和區,景新里,1116,868879,5409,10565,720206,43771,30705,3208,725,41027,326,9912,15,3011,585919,734977,843
中和區,景福里,1711,1427810,8413,15519,1136262,69316,31267,13806,1770,119587,1560,16069,1882,12358,940014,1231510,4953
中和區,清穗里,962,728544,6900,9637,620966,24406,7522,2346,1057,41730,102,12758,131,988,500196,607055,603
中和區,佳和里,1530,1296649,12557,19389,1049162,55331,16778,5489,1192,120403,1028,10801,3313,1207,868023,1115500,6375
中和區,德穗里,1432,1194172,12122,9761,967963,52328,10136,8682,1456,118206,274,11193,30,2021,794045,1020651,887
中和區,嘉新里,1193,830311,10352,9178,713366,26972,6010,2642,675,50617,0,7356,84,3058,563865,680807,525
中和區,建和里,1119,882483,10130,15992,718113,42820,11923,2816,960,67661,1076,9654,101,1237,586641,751014,1154
中和區,仁和里,1274,893063,8963,8169,759170,28886,12961,1418,729,60398,322,7583,513,3949,603415,737322,1905
中和區,秀景里,2117,2005100,16660,30939,1667850,87838,27963,9257,2040,134046,2504,20379,1043,4580,1404284,1741293,5461
中和區,中正里,1229,841980,10214,9102,708102,26270,18110,1388,537,54313,1005,7793,42,5103,560885,694902,1135
中和區,福善里,1375,1066556,11502,18100,859436,43275,20213,5595,1206,92228,2071,7085,115,5731,698446,905536,1818
中和區,福真里,1307,995380,7151,9085,831123,38810,16565,2490,1073,77318,840,9037,205,1682,675672,840248,1568
中和區,秀仁里,1055,979645,11537,12279,807726,44278,13808,6323,2512,68741,2441,8340,106,1556,674808,846722,2480
中和區,忠孝里,1498,1054422,11127,12343,900914,46465,11466,1849,1056,51706,159,14148,92,3097,719350,872877,1553
中和區,民享里,857,604479,7623,5608,528399,24045,3087,906,786,28667,36,4680,269,373,422392,498322,1555
中和區,民生里,1413,1184673,6408,9657,1019470,41744,13955,2695,3876,62171,11857,8720,29,4090,843032,1008594,1020
中和區,國光里,1203,959991,8957,8060,826379,36796,7028,1443,2926,57831,410,7778,946,1437,674032,807647,2989
中和區,福和里,1175,1041250,8614,11523,763809,42460,15050,3840,1056,182286,140,8243,518,3711,622606,900015,2593
中和區,秀成里,1135,1026846,7351,15257,827117,43333,11351,2502,1413,95405,5318,9604,733,7463,692107,891654,3755
中和區,秀福里,1641,1561900,10563,18441,1247730,70957,18312,4307,1269,168573,2415,12829,570,5934,1056198,1370628,3475
中和區,華新里,2341,1831347,24093,17688,1604377,55177,11807,4734,2727,77025,2467,25369,997,4885,1308861,1536379,4381
中和區,壽南里,738,550444,6303,10572,442558,24290,9813,2774,560,48876,108,3874,132,583,357970,465812,1559
中和區,文元里,1672,1193694,13254,8185,1006065,49441,12905,2141,1421,71725,2231,20813,230,5284,802031,989468,1912
中和區,明德里,1181,811978,10155,2645,705004,28110,6167,1077,1099,50022,80,5853,878,890,560178,667407,2003
中和區,信和里,1167,857688,9192,9308,711778,37746,12601,9590,873,56463,327,7238,0,2572,572332,718718,1759
中和區,福祥里,1524,1208752,17206,14307,983230,43894,26346,2898,1434,96182,855,16801,1484,4114,799592,1025230,4588
中和區,景文里,1131,1068450,6586,8713,882290,44982,14339,4143,1720,85068,413,14929,295,4972,743073,929233,1557
中和區,錦昌里,675,647225,4280,14318,514180,25419,5734,12547,639,54587,2349,8403,1033,3737,431410,564407,2910
中和區,民安里,1553,1169388,9981,11322,996427,38251,22821,2775,1264,69108,249,11990,1201,3998,796069,968177,3336
中和區,安穗里,1446,1127488,13705,15880,949852,35422,20156,2903,1091,70561,544,13863,370,3140,766174,944084,2006
中和區,明穗里,1486,1247359,13930,12603,1038947,48880,13544,5636,2405,98410,737,10303,31,1931,852449,1061018,941
中和區,自強里,1585,1141156,9635,8574,981813,36527,6929,3902,1808,83136,30,7402,202,1197,785758,945085,1753
中和區,正行里,1012,909758,9205,7468,786330,32804,6655,2269,789,55265,775,6728,140,1329,652179,775260,1223
中和區,德行里,2288,2424290,16100,45025,2025779,92199,32334,11570,2177,163147,792,26745,1758,6665,1725481,2123858,6327
中和區,安順里,1527,1462144,8717,22355,1174074,71376,12722,4809,1149,122485,3171,18534,7901,14851,993127,1281719,14195
中和區,宜安里,631,564504,5254,11176,439932,36356,11803,1499,483,42677,515,12009,221,2578,367562,491471,1233
中和區,秀義里,831,692777,5748,7278,572201,33486,18134,1414,417,46169,289,4360,174,3106,470484,591009,1467
中和區,秀士里,747,643404,2688,8834,537406,35288,8963,1032,683,41191,95,6142,0,1082,445673,551671,612
中和區,興南里,974,713589,4943,9803,577184,34794,27836,2630,734,46458,185,7370,112,1541,466342,602695,1547
中和區,景本里,632,462555,8113,7183,363357,24948,11192,952,349,39879,267,2607,1142,2565,294400,393472,2362
中和區,中興里,2244,2239162,15194,28450,1908451,88142,23178,8343,2255,131387,2159,24906,1014,5682,1612623,1943990,5360
中和區,吉興里,1052,1002715,8784,10272,850263,42769,11873,3206,907,60632,304,10584,352,2770,715454,867919,1477
中和區,福南里,1310,1022411,8339,21044,872233,39014,7611,2584,1188,55408,767,10794,659,2772,709342,859520,2621
中和區,正南里,1019,702555,4996,8637,592779,28749,8826,1232,651,47637,76,6064,206,2701,471884,581432,982
中和區,錦盛里,1183,837867,9215,6448,712623,27655,7204,1763,752,63614,694,6066,0,1831,566955,691728,626
中和區,中山里,911,720078,6889,10517,572133,28562,21479,1586,795,58369,1950,5492,359,11946,461413,609232,1344
中和區,冠穗里,1135,938582,12150,10024,776297,36988,14498,1199,1928,71972,1036,10798,0,1691,638237,800488,606
中和區,嘉慶里,1226,899385,9555,9179,773927,31410,20335,1533,889,40792,1671,9384,77,632,616635,742094,800
中和區,錦中里,1183,908891,14422,8547,751933,37328,16392,2559,962,63177,791,9060,147,3572,606824,763616,951
中和區,員富里,993,725971,12431,5767,615051,18264,8424,1737,826,53087,937,6042,710,2695,487472,598118,1865
中和區,民有里,922,728001,5966,4866,591302,27408,12011,1189,807,75133,153,7026,0,2141,481475,618268,827
中和區,碧河里,1331,1194345,9499,9639,965088,40815,39357,6848,1251,107057,348,11604,55,2783,794171,1023678,938
中和區,國華里,1008,730104,8176,7579,641758,22458,3094,2328,777,34650,155,6329,2,2797,515924,604481,1392
中和區,其他,211,148541,4497,1069,117972,5404,970,1380,65,11588,3324,2170,0,102,94327,124685,68
中和區,合計,126156,107620268,996963,1378036,88346517,4500391,1689085,419685,121726,8450491,115080,1134369,57150,410776,72876413,92156494,238273
土城區,埤塘里,1036,728493,12163,10072,588319,23610,19845,2392,685,61039,0,7410,17,2941,456700,596874,1027
土城區,土城里,606,446475,3336,10865,349948,16027,8107,1586,531,50880,30,3635,31,1498,277810,374323,519
土城區,員林里,1744,1340307,22279,14843,1054993,45429,40244,8534,1051,133994,486,14331,257,3866,835878,1121133,1172
土城區,貨饒里,1243,851385,8491,10240,721444,27668,13659,2259,809,52237,0,11618,0,2960,568488,698404,179
土城區,柑林里,1000,898549,11386,10178,745801,27415,8989,3126,963,80429,158,7433,33,2638,614043,766909,744
土城區,埤林里,2734,2411501,25055,24068,2019727,76977,30699,7702,2757,185168,1427,29145,125,8651,1664258,2055801,2449
土城區,峰廷里,2005,1283661,17782,11521,1113787,33508,12368,3423,1470,77183,189,8276,1386,2767,859838,1029718,3126
土城區,廷寮里,1364,1055577,14216,9617,815806,30735,16710,2938,821,152054,92,9985,190,2414,643892,883739,1095
土城區,清水里,2351,1677546,25074,17149,1419989,46884,17283,3111,2236,125793,512,12790,475,6249,1118174,1375731,2273
土城區,清化里,449,311207,5018,1826,248712,9680,20325,417,112,22151,27,1660,183,1097,193154,255642,912
土城區,大安里,1461,1093294,20025,7225,823699,37483,41190,5633,745,143552,142,9169,24,4407,643418,913028,1403
土城區,永寧里,2452,1828675,19260,11463,1548684,52536,19755,4848,1662,146913,160,16875,237,6283,1228137,1507575,1976
土城區,祖田里,422,262701,2089,1598,230771,7146,4602,549,88,11219,30,3123,0,1485,175692,207623,9
土城區,頂埔里,1524,1216147,12490,13341,959383,34939,18483,1615,997,164395,347,7615,460,2082,758670,1016147,1821
土城區,沛陂里,1360,1028081,17916,7068,829335,26303,8396,3971,2677,123882,533,6064,97,1839,649199,847883,517
土城區,頂新里,885,862627,11379,5592,712784,21452,4887,3745,11926,53358,113,33287,342,3762,591910,741761,1995
土城區,長風里,632,587746,5157,7810,478636,36563,2912,1671,4622,42543,401,5997,196,1238,398177,507158,1452
土城區,頂福里,1305,828203,15375,7767,716497,23041,6737,2155,1702,44953,1221,7988,0,768,544038,655744,324
土城區,員仁里,1675,1072207,21772,6673,858802,29523,24847,3892,859,115813,299,7189,282,2257,649870,863589,943
土城區,日新里,1397,963047,13518,6762,813476,27384,20381,3298,994,64842,0,10778,454,1161,642382,791960,1549
土城區,瑞興里,890,648043,9244,5250,547545,19653,9324,1925,701,47727,0,4623,0,2051,437560,538058,332
土城區,清溪里,1909,1570951,18362,31201,1263187,57959,20899,5135,2030,160348,2115,8357,76,1283,1021572,1329311,1681
土城區,清和里,1671,1043252,12908,11010,907912,23755,6810,1789,1039,67945,478,7296,405,1906,695239,830580,1595
土城區,永豐里,1263,1094794,16840,13903,928427,34192,10219,1620,2884,74843,582,9418,541,1326,760759,927556,2041
土城區,日和里,1691,1176485,16150,17235,975631,34638,16906,3328,811,98360,0,10380,159,2887,766209,967337,1328
土城區,平和里,1947,1420532,19435,7913,1155594,42220,18023,3610,1775,155620,205,14003,4,2130,911818,1176331,1169
土城區,樂利里,1633,1161026,19319,10586,1006890,37274,15120,4399,1373,53635,46,8760,181,3445,801150,955226,2307
土城區,廣福里,1754,1584264,10433,24189,1226949,58537,27347,5318,4114,202679,158,15093,141,9306,998898,1356159,1618
土城區,學府里,1059,765561,8021,8057,632307,26462,29039,3440,944,45483,81,7641,0,4088,497289,630543,516
土城區,延壽里,1300,872744,21058,14382,728702,26431,9287,1588,873,58384,52,9627,0,2359,566660,711144,213
土城區,安和里,1407,967665,12584,10425,856483,24925,4675,2206,678,46754,27,6063,0,2844,674828,786030,251
土城區,青雲里,833,669113,7634,12538,490924,20960,11246,2736,681,44118,156,15925,0,62196,392678,570866,353
土城區,員福里,1629,1195657,16883,15992,965604,42598,34492,4505,1422,90103,608,10262,1328,11860,766064,996116,2480
土城區,延吉里,1115,697426,11335,5923,605764,17703,4417,2054,4851,35991,0,7564,0,1825,467155,558818,450
土城區,復興里,1385,1078943,17944,16308,898844,34117,13127,6272,2556,76116,458,9229,244,3729,725194,905092,1602
土城區,裕生里,1671,1268096,14869,11613,1074391,39000,21680,2324,1355,87193,237,10050,301,5083,862414,1056636,1391
土城區,員信里,1329,998835,8913,18879,815064,36209,20012,2946,3276,83072,1064,6525,153,2724,647283,831050,876
土城區,延和里,1860,1415329,15814,12314,1201095,38379,25117,2899,1596,100198,1433,11201,9,5274,958210,1172444,1002
土城區,學成里,962,732466,10636,7031,611706,22714,7524,2189,504,60837,939,6585,281,1521,486568,607625,1093
土城區,永富里,1402,905803,14440,8438,798564,24028,6356,3211,950,38800,1055,7532,62,2368,618665,725905,697
土城區,中正里,913,747971,7001,16376,634754,23998,7226,2421,661,48978,305,5131,214,905,518343,631477,900
土城區,學士里,1439,1448126,17533,14602,1207725,50813,12919,3934,1643,113197,593,16833,338,7996,1014742,1255143,1875
土城區,明德里,1854,1877727,16601,18348,1554863,61296,29152,6932,1511,160230,2348,18708,882,6856,1308582,1631241,4313
土城區,廣興里,1061,872617,15356,16068,719561,28458,9222,3937,2110,68499,517,7429,110,1350,583851,736904,1073
土城區,青山里,804,570165,11625,14065,445005,18313,9402,2270,690,42565,1222,23518,761,731,347764,472924,1607
土城區,金城里,1694,1384952,17666,13743,1195251,34794,7705,5103,3450,90168,243,14019,60,2750,970624,1160409,1123
土城區,延祿里,1119,741364,8100,5518,658213,18412,6197,1781,928,31200,827,8785,0,1404,515347,598501,201
土城區,其他,18,7818,994,90,6141,169,103,178,0,137,0,7,0,0,4695,6372,0
土城區,合計,65257,49665157,661475,557676,41163690,1532308,733963,156915,83111,4035577,21915,494931,11036,212560,32833886,41336543,59571
瑞芳區,龍潭里,267,224533,3785,4810,170601,12051,9823,158,125,18900,5,3276,0,999,141748,195680,342
瑞芳區,龍鎮里,405,263615,4560,3995,212436,11144,6789,486,152,21951,0,1555,84,464,166514,217693,343
瑞芳區,龍山里,404,255150,761,1426,228796,8789,598,151,123,10827,611,1920,0,1148,179997,206367,164
瑞芳區,龍川里,503,335987,4937,2860,295650,9263,3208,30,234,17112,95,2502,0,97,233513,273850,295
瑞芳區,龍安里,173,110616,1422,977,101308,2530,302,109,85,2092,0,1616,0,175,79176,88484,159
瑞芳區,柑坪里,326,195292,616,1224,178660,4719,995,348,240,6896,0,1373,0,222,139035,155667,258
瑞芳區,爪峰里,1140,717653,12144,4176,637658,23556,3274,542,562,29771,475,4383,0,1113,494763,574767,173
瑞芳區,基山里,97,64346,966,466,56369,1163,796,86,47,3980,0,188,284,1,44690,52587,824
瑞芳區,永慶里,81,45377,376,310,39891,1752,497,0,52,1642,0,307,0,549,31602,37088,0
瑞芳區,崇文里,82,61855,1304,690,45651,2496,2798,0,31,8468,0,390,0,28,37067,53271,0
瑞芳區,福住里,32,18942,318,0,16078,1373,349,14,30,389,0,176,0,215,12519,15383,0
瑞芳區,頌德里,85,46684,635,177,40348,2394,879,15,56,1853,0,197,0,131,31702,38038,36
瑞芳區,瓜山里,52,55078,338,58,44815,798,1366,69,9,7282,0,342,0,1,37738,48000,1
瑞芳區,石山里,97,73518,3242,956,59877,2769,1187,65,60,3420,0,624,455,862,48081,61559,880
